PassengerId,CryoSleep,Age,Transported,CabinNum,Luxuries,EdableLuxuries,Home_Earth,Home_Europa,Home_Mars,CF_A,CF_B,CF_C,CF_D,CF_E,CF_F,CF_G,CF_T,CL_P,CL_S
4058_01,0.0,36.0,False,669.0,440.0,442.0,1,0,0,0,0,0,0,0,0,1,0,0,1
4060_01,0.0,54.0,False,838.0,882.0,533.0,1,0,0,0,0,0,0,0,1,0,0,1,0
4061_01,0.0,30.0,False,130.0,2006.0,378.0,0,0,1,0,0,0,1,0,0,0,0,0,1
4061_02,1.0,0.0,True,766.0,0.0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,1
4061_03,1.0,1.0,True,766.0,311.1387779083431,0.0,0,0,1,0,0,0,0,0,1,0,0,0,1
4063_01,1.0,42.0,True,670.0,0.0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,1
4064_01,0.0,47.0,True,767.0,939.0,1650.72916912198,1,0,0,0,0,0,0,0,1,0,0,0,1
4065_01,0.0,25.0,False,665.0,1339.0,361.0,1,0,0,0,0,0,0,0,0,1,0,1,0
4066_01,0.0,18.0,False,155.0,2857.0,30.0,0,1,0,0,1,0,0,0,0,0,0,0,1
4066_02,1.0,22.0,True,155.0,0.0,0.0,0,1,0,0,1,0,0,0,0,0,0,0,1
4068_01,0.0,27.0,False,131.0,2553.6876174812032,1381.0,0,1,0,0,0,0,1,0,0,0,0,0,1
4069_01,0.0,24.0,True,768.0,53.0,2433.0,1,0,0,0,0,0,0,0,1,0,0,0,1
4071_01,1.0,28.82793046746535,True,127.0,0.0,0.0,0,1,0,0,1,0,0,0,0,0,0,1,0
4071_02,1.0,22.0,True,127.0,304.8547912992357,173.72916912197996,0,1,0,0,1,0,0,0,0,0,0,1,0
4072_01,1.0,60.0,True,671.0,0.0,173.72916912197996,1,0,0,0,0,0,0,0,0,1,0,0,1
4075_01,0.0,38.0,False,145.0,9474.0,1276.0,0,1,0,0,0,1,0,0,0,0,0,0,1
4076_01,0.0,23.0,False,250.0,1618.0,1.0,1,0,0,0,0,0,0,1,0,0,0,1,0
4078_01,1.0,21.0,False,667.0,0.0,0.0,1,0,0,0,0,0,0,0,0,1,0,1,0
4079_01,0.0,55.0,False,771.0,1686.0,1.0,0,0,1,0,0,0,0,0,1,0,0,0,1
4080_01,0.0,20.0,False,839.0,719.0,10.0,1,0,0,0,0,0,0,0,1,0,0,1,0
4081_01,0.0,50.0,False,668.0,482.0,327.0,1,0,0,0,0,0,0,0,0,1,0,1,0
4082_01,0.0,22.0,False,252.0,0.0,0.0,0,0,1,0,0,0,0,1,0,0,0,1,0
4083_01,0.0,21.0,True,146.0,42.0,8018.0,0,1,0,0,0,1,0,0,0,0,0,0,1
4084_01,0.0,26.0,True,132.0,766.0,1549.0,0,1,0,0,0,0,1,0,0,0,0,0,1
4089_01,0.0,36.0,True,48.0,1241.0,2177.0,0,1,0,1,0,0,0,0,0,0,0,0,1
4090_01,0.0,46.0,True,133.0,232.0,1546.0,0,0,1,0,0,0,1,0,0,0,0,0,1
4091_01,0.0,26.0,True,772.0,58.0,587.0,1,0,0,0,0,0,0,0,1,0,0,0,1
4093_01,0.0,24.0,False,841.0,673.0,20.0,1,0,0,0,0,0,0,0,1,0,0,1,0
4095_01,0.0,14.0,False,671.0,1225.0,1083.0,1,0,0,0,0,0,0,0,0,1,0,1,0
4096_01,0.0,46.0,True,842.0,993.0,128.0,0,0,1,0,0,0,0,0,1,0,0,1,0
4097_01,0.0,15.0,False,253.0,20.0,963.0,1,0,0,0,0,0,0,1,0,0,0,1,0
4098_01,1.0,30.0,False,672.0,0.0,0.0,1,0,0,0,0,0,0,0,0,1,0,1,0
4099_01,1.0,28.82793046746535,True,673.0,0.0,0.0,1,0,0,0,0,0,0,0,0,1,0,1,0
4101_01,0.0,38.0,False,773.0,1103.0,206.0,0,0,1,0,0,0,0,0,1,0,0,0,1
4102_01,1.0,48.0,True,128.0,0.0,0.0,0,1,0,0,1,0,0,0,0,0,0,1,0
4103_01,1.0,31.0,False,674.0,0.0,0.0,1,0,0,0,0,0,0,0,0,1,0,1,0
4104_01,0.0,41.0,False,675.0,1025.0,0.0,1,0,0,0,0,0,0,0,0,1,0,1,0
4106_01,0.0,43.0,True,675.0,0.0,909.0,1,0,0,0,0,0,0,0,0,1,0,0,1
4107_01,0.0,23.0,False,676.0,281.0,489.0,1,0,0,0,0,0,0,0,0,1,0,0,1
4108_01,1.0,48.0,True,158.0,0.0,0.0,0,1,0,0,1,0,0,0,0,0,0,0,1
4108_02,0.0,47.0,True,158.0,45.0,3189.0,0,1,0,0,1,0,0,0,0,0,0,0,1
4109_01,0.0,19.0,True,843.0,266.0,572.72916912198,1,0,0,0,0,0,0,0,1,0,0,1,0
4110_01,0.0,25.0,False,255.0,959.0,38.0,1,0,0,0,0,0,0,1,0,0,0,1,0
4112_01,1.0,28.0,True,678.0,0.0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,1
4113_01,1.0,16.0,True,129.0,0.0,0.0,0,1,0,0,1,0,0,0,0,0,0,1,0
4113_02,0.0,45.0,True,129.0,167.0,2524.0,0,1,0,0,1,0,0,0,0,0,0,1,0
4114_01,1.0,31.0,True,270.0,0.0,0.0,0,0,1,0,0,0,0,1,0,0,0,0,1
4115_01,1.0,19.0,False,679.0,0.0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,1
4116_01,0.0,21.0,True,774.0,40.0,736.0,1,0,0,0,0,0,0,0,1,0,0,0,1
4120_01,1.0,28.82793046746535,False,680.0,0.0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,1
4125_01,1.0,22.0,True,677.0,0.0,173.72916912197996,1,0,0,0,0,0,0,0,0,1,0,1,0
4127_01,0.0,23.0,True,130.0,304.8547912992357,0.0,0,1,0,0,1,0,0,0,0,0,0,1,0
4128_01,0.0,54.0,False,846.0,142.0,1144.0,0,0,1,0,0,0,0,0,1,0,0,1,0
4128_02,0.0,0.0,True,846.0,0.0,0.0,0,0,1,0,0,0,0,0,1,0,0,1,0
4128_03,1.0,4.0,True,846.0,0.0,458.07720329024676,0,0,1,0,0,0,0,0,1,0,0,1,0
4129_01,0.0,23.0,False,847.0,21.0,778.0,1,0,0,0,0,0,0,0,1,0,0,1,0
4130_01,1.0,19.0,True,600.3676712973864,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0
4131_01,1.0,34.0,True,147.0,311.1387779083431,0.0,0,1,0,0,0,1,0,0,0,0,0,0,1
4132_01,1.0,18.0,False,678.0,0.0,0.0,1,0,0,0,0,0,0,0,0,1,0,1,0
4134_01,1.0,40.0,True,600.3676712973864,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0
4135_01,0.0,58.0,False,777.0,2343.0,22.0,0,0,1,0,0,0,0,0,1,0,0,0,1
4137_01,0.0,39.0,False,778.0,704.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,1
4140_01,0.0,23.0,False,851.0,677.0,45.0,1,0,0,0,0,0,0,0,1,0,0,1,0
4141_01,0.0,11.0,False,679.0,0.0,0.0,1,0,0,0,0,0,0,0,0,1,0,1,0
4142_01,1.0,43.0,True,148.0,0.0,173.72916912197996,0,1,0,0,0,1,0,0,0,0,0,0,1
4143_01,1.0,29.0,False,258.0,0.0,0.0,0,0,1,0,0,0,0,1,0,0,0,1,0
4144_01,0.0,36.0,False,259.0,314.0,476.0,1,0,0,0,0,0,0,1,0,0,0,1,0
4145_01,0.0,13.0,False,852.0,560.0,87.0,1,0,0,0,0,0,0,0,1,0,0,1,0
4147_01,0.0,54.0,True,149.0,3200.0,458.07720329024676,0,1,0,0,0,1,0,0,0,0,0,0,1
4147_02,1.0,45.0,True,149.0,0.0,0.0,0,1,0,0,0,1,0,0,0,0,0,0,1
4149_01,0.0,33.0,True,682.0,481.687617481203,589.0,1,0,0,0,0,0,0,0,0,1,0,1,0
4150_01,0.0,46.0,True,780.0,0.0,1029.0,1,0,0,0,0,0,0,0,1,0,0,0,1
4151_01,1.0,15.0,True,683.0,0.0,0.0,1,0,0,0,0,0,0,0,0,1,0,1,0
4152_01,0.0,35.0,False,853.0,634.0,0.0,1,0,0,0,0,0,0,0,1,0,0,1,0
4154_01,1.0,23.0,True,781.0,0.0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,1
4156_01,1.0,15.0,False,684.0,0.0,0.0,1,0,0,0,0,0,0,0,0,1,0,1,0
4158_01,0.0,27.0,False,273.0,211.0,580.0,1,0,0,0,0,0,0,1,0,0,0,0,1
4159_01,0.0,15.0,False,782.0,1071.687617481203,17.0,1,0,0,0,0,0,0,0,1,0,0,0,1
4160_01,0.0,27.0,True,783.0,707.0,1449.0772032902469,0,0,1,0,0,0,0,0,1,0,0,0,1
4163_01,1.0,16.0,True,683.0,0.0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,1
4165_01,0.0,37.0,True,685.0,251.0,703.0,1,0,0,0,0,0,0,0,0,1,0,1,0
4166_01,1.0,45.0,True,132.0,0.0,0.0,0,1,0,0,1,0,0,0,0,0,0,1,0
4166_02,0.0,58.0,True,132.0,152.0,3906.0,0,1,0,0,1,0,0,0,0,0,0,1,0
4167_01,0.0,28.82793046746535,False,600.3676712973864,334.0,440.0,1,0,0,0,0,0,0,0,0,0,0,0,0
4168_01,0.0,38.0,False,855.0,832.0,48.0,1,0,0,0,0,0,0,0,1,0,0,1,0
4168_02,0.0,28.0,False,260.0,542.0,247.0,1,0,0,0,0,0,0,1,0,0,0,1,0
4169_01,1.0,47.0,True,140.0,0.0,0.0,0,1,0,0,0,0,1,0,0,0,0,1,0
4169_02,0.0,41.0,True,140.0,18.0,1562.0,0,1,0,0,0,0,1,0,0,0,0,1,0
4170_01,1.0,28.0,True,133.0,224.687617481203,0.0,0,1,0,0,1,0,0,0,0,0,0,1,0
4171_01,1.0,23.0,False,686.0,0.0,0.0,1,0,0,0,0,0,0,0,0,1,0,1,0
4172_01,1.0,24.0,True,856.0,0.0,0.0,0,0,1,0,0,0,0,0,1,0,0,1,0
4172_02,0.0,58.0,False,856.0,2452.0,186.0,0,0,1,0,0,0,0,0,1,0,0,1,0
4172_03,1.0,36.0,True,856.0,0.0,0.0,1,0,0,0,0,0,0,0,1,0,0,1,0
4172_04,0.0,24.0,False,856.0,1363.0,50.0,0,0,1,0,0,0,0,0,1,0,0,1,0
4172_05,0.0,56.0,False,856.0,170.0,959.0,0,0,1,0,0,0,0,0,1,0,0,1,0
4172_06,1.0,15.0,True,856.0,0.0,0.0,0,0,1,0,0,0,0,0,1,0,0,1,0
4172_07,0.0,19.0,True,141.0,154.0,2244.0,0,0,1,0,0,0,1,0,0,0,0,1,0
4173_01,0.0,27.0,False,261.0,791.0,0.0,1,0,0,0,0,0,0,1,0,0,0,1,0
4174_01,0.0,47.0,False,857.0,616.0,328.0,1,0,0,0,0,0,0,0,1,0,0,1,0
4175_01,0.0,37.0,False,858.0,612.0,104.0,1,0,0,0,0,0,0,0,1,0,0,1,0
4176_01,1.0,39.0,True,859.0,0.0,0.0,0,0,1,0,0,0,0,0,1,0,0,1,0
4176_02,1.0,20.0,True,859.0,0.0,0.0,0,0,1,0,0,0,0,0,1,0,0,1,0
4176_03,0.0,20.0,True,859.0,1112.0,742.0,0,0,1,0,0,0,0,0,1,0,0,1,0
4176_04,0.0,38.0,False,859.0,1345.0,1021.0,0,0,1,0,0,0,0,0,1,0,0,1,0
4176_05,0.0,46.0,False,142.0,763.0,418.0,0,0,1,0,0,0,1,0,0,0,0,1,0
4176_06,1.0,13.0,True,859.0,0.0,0.0,0,0,1,0,0,0,0,0,1,0,0,1,0
4176_07,0.0,24.0,True,859.0,699.0,372.0,0,0,1,0,0,0,0,0,1,0,0,1,0
4177_01,1.0,32.0,True,161.0,0.0,0.0,0,1,0,0,1,0,0,0,0,0,0,0,1
4177_02,1.0,28.82793046746535,True,161.0,0.0,0.0,0,1,0,0,1,0,0,0,0,0,0,0,1
4177_03,0.0,44.0,False,161.0,5308.0,588.0,0,1,0,0,1,0,0,0,0,0,0,0,1
4178_01,0.0,19.0,False,687.0,779.0,4.0,1,0,0,0,0,0,0,0,0,1,0,1,0
4179_01,0.0,30.0,True,50.0,91.0,1355.0,0,1,0,1,0,0,0,0,0,0,0,0,1
4179_02,1.0,23.0,True,50.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0,0,1
4181_01,0.0,4.0,True,133.0,0.0,0.0,0,1,0,0,0,1,0,0,0,0,0,1,0
4181_02,0.0,0.0,True,133.0,0.0,458.07720329024676,0,1,0,0,0,1,0,0,0,0,0,1,0
4181_03,1.0,17.0,True,600.3676712973864,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0
4181_04,1.0,44.0,True,133.0,0.0,0.0,0,1,0,0,0,1,0,0,0,0,0,1,0
4181_05,0.0,31.0,False,133.0,19327.0,8747.0,0,1,0,0,0,1,0,0,0,0,0,1,0
4181_06,0.0,41.0,True,133.0,2584.0,9463.0,0,1,0,0,0,1,0,0,0,0,0,1,0
4182_01,0.0,33.0,False,51.0,1999.0,2020.0,0,1,0,1,0,0,0,0,0,0,0,0,1
4182_02,0.0,43.0,False,51.0,4161.0,124.0,0,1,0,1,0,0,0,0,0,0,0,0,1
4182_03,0.0,43.0,False,51.0,4402.0,3172.0,0,1,0,1,0,0,0,0,0,0,0,0,1
4183_01,0.0,36.0,False,784.0,1444.0,281.72916912197996,1,0,0,0,0,0,0,0,1,0,0,0,1
4184_01,0.0,19.0,False,860.0,566.0,353.0,1,0,0,0,0,0,0,0,1,0,0,1,0
4185_01,0.0,24.0,True,688.0,0.0,1725.0,1,0,0,0,0,0,0,0,0,1,0,1,0
4186_01,1.0,17.0,True,685.0,0.0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,1
4188_01,0.0,23.0,True,861.0,2115.0,84.0,1,0,0,0,0,0,0,0,1,0,0,1,0
4189_01,0.0,17.0,False,686.0,1784.0,3.0,1,0,0,0,0,0,0,0,0,1,0,0,1
4191_01,0.0,18.0,False,135.0,1704.0,237.0,0,0,1,0,0,0,1,0,0,0,0,0,1
4194_01,1.0,34.0,True,862.0,0.0,0.0,0,0,1,0,0,0,0,0,1,0,0,1,0
4196_01,1.0,13.0,True,688.0,0.0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,1
4197_01,0.0,66.0,True,786.0,627.0,2549.0,1,0,0,0,0,0,0,0,1,0,0,0,1
4197_02,0.0,27.0,True,786.0,491.0,867.0,1,0,0,0,0,0,0,0,1,0,0,0,1
4197_03,0.0,19.0,False,689.0,1702.0,4.0,1,0,0,0,0,0,0,0,0,1,0,0,1
4199_01,0.0,55.0,True,787.0,1.0,901.0,1,0,0,0,0,0,0,0,1,0,0,0,1
4203_01,0.0,40.0,False,143.0,960.0,1.0,0,0,1,0,0,0,1,0,0,0,0,1,0
4204_01,1.0,23.0,True,691.0,0.0,0.0,1,0,0,0,0,0,0,0,0,1,0,1,0
4204_02,0.0,7.0,False,691.0,0.0,0.0,1,0,0,0,0,0,0,0,0,1,0,1,0
4204_03,1.0,12.0,True,691.0,0.0,0.0,1,0,0,0,0,0,0,0,0,1,0,1,0
4205_01,0.0,37.0,False,789.0,499.0,886.0,1,0,0,0,0,0,0,0,1,0,0,0,1
4206_01,0.0,22.0,False,865.0,7.0,537.0,1,0,0,0,0,0,0,0,1,0,0,1,0
4207_01,1.0,25.0,True,163.0,0.0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,1
4207_02,1.0,46.0,True,163.0,0.0,0.0,0,1,0,0,1,0,0,0,0,0,0,0,1
4208_01,0.0,37.0,False,144.0,328.0,455.0,0,0,1,0,0,0,1,0,0,0,0,1,0
4210_01,1.0,50.0,True,151.0,0.0,0.0,0,1,0,0,0,1,0,0,0,0,0,0,1
4210_02,1.0,28.0,True,151.0,0.0,0.0,0,1,0,0,0,1,0,0,0,0,0,0,1
4211_01,1.0,26.0,True,134.0,0.0,0.0,0,1,0,0,0,1,0,0,0,0,0,1,0
4212_01,1.0,28.0,True,690.0,311.1387779083431,0.0,1,0,0,0,0,0,0,0,0,1,0,0,1
4213_01,0.0,23.0,False,691.0,511.1387779083431,299.0,1,0,0,0,0,0,0,0,0,1,0,0,1
4214_01,0.0,23.0,False,262.0,4283.0,343.0,0,1,0,0,0,0,0,1,0,0,0,1,0
4215_01,0.0,34.0,False,145.0,992.0,14.0,0,0,1,0,0,0,1,0,0,0,0,1,0
4216_01,1.0,65.0,True,134.0,0.0,0.0,0,1,0,0,1,0,0,0,0,0,0,1,0
4216_02,1.0,20.0,True,134.0,0.0,0.0,1,0,0,0,1,0,0,0,0,0,0,1,0
4218_01,1.0,29.0,True,867.0,0.0,0.0,0,0,1,0,0,0,0,0,1,0,0,1,0
4218_02,0.0,30.0,True,867.0,480.8547912992357,2310.0,0,0,1,0,0,0,0,0,1,0,0,1,0
4219_01,1.0,3.0,True,868.0,311.1387779083431,0.0,0,0,1,0,0,0,0,0,1,0,0,1,0
4219_02,0.0,40.0,False,868.0,1268.0,0.0,0,0,1,0,0,0,0,0,1,0,0,1,0
4219_03,0.0,32.0,False,868.0,2060.0,416.0,0,0,1,0,0,0,0,0,1,0,0,1,0
4220_01,0.0,31.0,False,263.0,554.0,233.0,1,0,0,0,0,0,0,1,0,0,0,1,0
4221_01,0.0,13.0,True,869.0,27.0,1161.0,1,0,0,0,0,0,0,0,1,0,0,1,0
4222_01,0.0,29.0,False,692.0,645.0,167.0,1,0,0,0,0,0,0,0,0,1,0,1,0
4222_02,0.0,28.0,False,264.0,738.0,53.0,1,0,0,0,0,0,0,1,0,0,0,1,0
4223_01,0.0,19.0,True,790.0,1518.0,88.0,0,0,1,0,0,0,0,0,1,0,0,0,1
4223_02,0.0,24.0,True,275.0,665.0,173.72916912197996,0,0,1,0,0,0,0,1,0,0,0,0,1
4225_01,1.0,22.0,False,266.0,0.0,0.0,0,0,1,0,0,0,0,1,0,0,0,1,0
4229_01,0.0,13.0,False,872.0,833.0,1670.0,1,0,0,0,0,0,0,0,1,0,0,1,0
4230_01,0.0,21.0,False,873.0,842.0,23.0,1,0,0,0,0,0,0,0,1,0,0,1,0
4231_01,0.0,24.0,True,791.0,10.0,1435.0,1,0,0,0,0,0,0,0,1,0,0,0,1
4232_01,0.0,47.0,True,164.0,216.0,4983.0,0,1,0,0,1,0,0,0,0,0,0,0,1
4233_01,0.0,27.0,False,135.0,4116.0,220.0,0,1,0,0,1,0,0,0,0,0,0,1,0
4237_01,0.0,18.0,True,277.0,13.0,774.0,1,0,0,0,0,0,0,1,0,0,0,0,1
4238_01,1.0,36.0,True,165.0,0.0,0.0,0,1,0,0,1,0,0,0,0,0,0,0,1
4239_01,0.0,68.0,False,875.0,580.0,224.0,1,0,0,0,0,0,0,0,1,0,0,1,0
4240_01,0.0,31.0,True,152.0,0.0,0.0,0,1,0,0,0,1,0,0,0,0,0,0,1
4242_01,1.0,28.0,True,877.0,0.0,0.0,0,0,1,0,0,0,0,0,1,0,0,1,0
4243_01,0.0,36.0,False,136.0,3002.0,171.0,0,0,1,0,0,0,1,0,0,0,0,0,1
4244_01,0.0,17.0,True,794.0,515.0,628.0,1,0,0,0,0,0,0,0,1,0,0,0,1
4245_01,1.0,13.0,True,695.0,0.0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,1
4246_01,0.0,30.0,False,693.0,4169.0,10.0,1,0,0,0,0,0,0,0,0,1,0,1,0
4249_01,0.0,58.0,True,166.0,488.0,2946.0,0,1,0,0,1,0,0,0,0,0,0,0,1
4249_02,1.0,43.0,True,166.0,0.0,0.0,0,1,0,0,1,0,0,0,0,0,0,0,1
4249_03,0.0,20.0,True,166.0,953.0,1869.0,0,1,0,0,1,0,0,0,0,0,0,0,1
4251_01,0.0,29.0,False,879.0,1519.0,173.72916912197996,1,0,0,0,0,0,0,0,1,0,0,1,0
4252_01,0.0,15.0,True,795.0,381.0,1133.0,1,0,0,0,0,0,0,0,1,0,0,0,1
4253_01,0.0,30.0,False,696.0,567.0,242.0,1,0,0,0,0,0,0,0,0,1,0,1,0
4254_01,0.0,33.0,False,136.0,8809.0,9424.0,0,1,0,0,1,0,0,0,0,0,0,1,0
4254_02,1.0,25.0,True,136.0,0.0,0.0,0,1,0,0,1,0,0,0,0,0,0,1,0
4254_03,0.0,62.0,False,136.0,3336.0,22.0,0,1,0,0,1,0,0,0,0,0,0,1,0
4255_01,1.0,41.0,True,697.0,0.0,0.0,1,0,0,0,0,0,0,0,0,1,0,1,0
4256_01,0.0,27.0,False,880.0,1915.0,0.0,1,0,0,0,0,0,0,0,1,0,0,1,0
4256_02,1.0,18.0,False,698.0,0.0,0.0,1,0,0,0,0,0,0,0,0,1,0,1,0
4256_03,1.0,27.0,True,698.0,0.0,0.0,1,0,0,0,0,0,0,0,0,1,0,1,0
4256_04,0.0,19.0,True,880.0,1481.0,0.0,1,0,0,0,0,0,0,0,1,0,0,1,0
4256_05,0.0,37.0,False,698.0,671.0,115.0,1,0,0,0,0,0,0,0,0,1,0,1,0
4256_06,1.0,24.0,False,698.0,0.0,0.0,1,0,0,0,0,0,0,0,0,1,0,1,0
4256_07,0.0,29.0,False,698.0,188.0,664.0,1,0,0,0,0,0,0,0,0,1,0,1,0
4256_08,0.0,44.0,False,880.0,91.0,608.0,1,0,0,0,0,0,0,0,1,0,0,1,0
4257_01,0.0,19.0,False,881.0,295.0,1147.0,1,0,0,0,0,0,0,0,1,0,0,1,0
4258_01,0.0,39.0,False,37.0,1451.0,266.0,0,1,0,1,0,0,0,0,0,0,0,1,0
4258_02,0.0,63.0,False,37.0,2900.0,491.0,0,1,0,1,0,0,0,0,0,0,0,1,0
4258_03,0.0,39.0,False,37.0,155.0,1525.0,0,1,0,1,0,0,0,0,0,0,0,1,0
4259_01,1.0,41.0,True,796.0,0.0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,1
4260_01,1.0,27.0,True,696.0,0.0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,1
4261_01,0.0,56.0,True,137.0,562.0,501.0,0,0,1,0,0,0,1,0,0,0,0,0,1
4262_01,1.0,22.0,True,135.0,0.0,0.0,0,1,0,0,0,1,0,0,0,0,0,1,0
4262_02,0.0,26.0,False,135.0,5387.0,6059.0,0,1,0,0,0,1,0,0,0,0,0,1,0
4264_01,0.0,24.0,False,797.0,1300.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,1
4266_01,1.0,18.0,True,697.0,0.0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,1
4267_01,1.0,13.0,True,700.0,224.687617481203,0.0,1,0,0,0,0,0,0,0,0,1,0,1,0
4267_02,0.0,32.0,True,883.0,0.0,1020.0,1,0,0,0,0,0,0,0,1,0,0,1,0
4270_01,0.0,30.0,False,600.3676712973864,5385.0,2656.0,0,1,0,0,0,0,0,0,0,0,0,0,0
4271_01,1.0,25.0,True,38.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0,1,0
4272_01,0.0,55.0,True,799.0,553.0,253.0,1,0,0,0,0,0,0,0,1,0,0,0,1
4273_01,0.0,19.0,False,884.0,669.0,2.0,1,0,0,0,0,0,0,0,1,0,0,1,0
4274_01,0.0,24.0,True,698.0,9.0,939.0,1,0,0,0,0,0,0,0,0,1,0,0,1
4278_01,0.0,32.0,True,154.0,885.0,3729.0,0,1,0,0,0,1,0,0,0,0,0,0,1
4280_01,0.0,24.0,False,267.0,0.0,0.0,0,0,1,0,0,0,0,1,0,0,0,1,0
4289_01,1.0,32.0,True,890.0,0.0,0.0,0,0,1,0,0,0,0,0,1,0,0,1,0
4291_01,1.0,36.0,False,701.0,0.0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,1
4292_01,0.0,28.0,True,52.0,2154.0,31.0,0,1,0,1,0,0,0,0,0,0,0,0,1
4293_01,0.0,52.0,True,801.0,0.0,559.0,1,0,0,0,0,0,0,0,1,0,0,0,1
4294_01,0.0,29.0,True,702.0,646.0,104.0,1,0,0,0,0,0,0,0,0,1,0,0,1
4295_01,0.0,23.0,True,147.0,49.0,2716.0,0,0,1,0,0,0,1,0,0,0,0,1,0
4295_02,1.0,32.0,True,600.3676712973864,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0
4296_01,1.0,35.0,False,703.0,0.0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,1
4297_01,0.0,41.0,False,138.0,3554.0,6858.0,0,1,0,0,1,0,0,0,0,0,0,1,0
4300_01,1.0,16.0,True,704.0,0.0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,1
4301_01,1.0,33.0,True,269.0,0.0,0.0,0,1,0,0,0,0,0,1,0,0,0,1,0
4302_01,1.0,6.0,True,706.0,0.0,0.0,1,0,0,0,0,0,0,0,0,1,0,1,0
4303_01,0.0,15.0,True,803.0,36.0,841.0,1,0,0,0,0,0,0,0,1,0,0,0,1
4303_02,0.0,38.0,False,705.0,267.0,752.0,1,0,0,0,0,0,0,0,0,1,0,0,1
4305_01,0.0,56.0,False,893.0,38.0,791.0,1,0,0,0,0,0,0,0,1,0,0,1,0
4305_02,1.0,4.0,True,707.0,0.0,0.0,1,0,0,0,0,0,0,0,0,1,0,1,0
4305_03,1.0,21.0,True,707.0,0.0,0.0,1,0,0,0,0,0,0,0,0,1,0,1,0
4306_01,0.0,22.0,True,805.0,1371.0,235.0,0,0,1,0,0,0,0,0,1,0,0,0,1
4309_01,0.0,37.0,False,270.0,3.0,785.0,1,0,0,0,0,0,0,1,0,0,0,1,0
4309_02,0.0,6.0,True,709.0,0.0,0.0,1,0,0,0,0,0,0,0,0,1,0,1,0
4311_01,0.0,22.0,False,807.0,563.0,885.0,1,0,0,0,0,0,0,0,1,0,0,0,1
4312_01,0.0,26.0,False,139.0,7629.0,137.0,0,1,0,0,1,0,0,0,0,0,0,1,0
4315_01,0.0,22.0,True,272.0,228.0,489.0,1,0,0,0,0,0,0,1,0,0,0,1,0
4315_02,0.0,20.0,True,710.0,0.0,0.0,1,0,0,0,0,0,0,0,0,1,0,1,0
4316_01,0.0,28.82793046746535,False,894.0,1156.0,22.0,1,0,0,0,0,0,0,0,1,0,0,1,0
4317_01,0.0,24.0,True,139.0,439.0,2140.0,0,0,1,0,0,0,1,0,0,0,0,0,1
4318_01,1.0,25.0,True,808.0,0.0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,1
4319_01,0.0,48.0,False,711.0,824.0,83.0,1,0,0,0,0,0,0,0,0,1,0,1,0
4320_01,0.0,24.0,False,273.0,793.0,0.0,1,0,0,0,0,0,0,1,0,0,0,1,0
4324_01,0.0,3.0,True,810.0,0.0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,1
4324_02,1.0,24.0,True,810.0,0.0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,1
4324_03,0.0,25.0,False,810.0,1187.0,567.0,0,0,1,0,0,0,0,0,1,0,0,0,1
4324_04,1.0,1.0,True,810.0,0.0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,1
4327_01,0.0,20.0,True,811.0,0.0,899.0,1,0,0,0,0,0,0,0,1,0,0,0,1
4329_01,0.0,22.0,False,812.0,696.0,63.0,1,0,0,0,0,0,0,0,1,0,0,0,1
4330_01,0.0,28.0,True,140.0,427.0,754.0,0,0,1,0,0,0,1,0,0,0,0,0,1
4332_01,1.0,17.0,True,707.0,0.0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,1
4333_01,0.0,28.0,False,141.0,2170.0,3345.0,0,1,0,0,1,0,0,0,0,0,0,1,0
4334_01,1.0,47.0,True,53.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0,0,1
4335_01,1.0,34.0,False,281.0,0.0,0.0,0,0,1,0,0,0,0,1,0,0,0,0,1
